Time,CO₂(ppm),Temperature(C),Humidity(%),Pressure(hPa)
31/10/2021 13:25:26,"449","19.8","47","981"
31/10/2021 13:30:26,"447","19.8","47","981"
31/10/2021 13:35:26,"452","19.8","47","980"
31/10/2021 13:40:26,"457","19.8","47","980"
31/10/2021 13:45:26,"443","19.8","47","980"
31/10/2021 13:50:26,"443","19.8","47","980"
31/10/2021 13:55:26,"448","19.8","47","980"
31/10/2021 14:00:26,"438","19.8","47","980"
31/10/2021 14:05:26,"443","19.8","47","980"
31/10/2021 14:10:26,"447","19.8","47","980"
31/10/2021 14:15:26,"450","19.8","47","979"
31/10/2021 14:20:26,"439","19.8","47","979"
31/10/2021 14:25:26,"453","19.8","47","979"
31/10/2021 14:30:26,"436","19.8","47","979"
31/10/2021 14:35:26,"456","19.8","47","979"
31/10/2021 14:40:26,"448","19.8","47","979"
31/10/2021 14:45:26,"436","19.8","47","979"
31/10/2021 14:50:26,"441","19.8","47","979"
31/10/2021 14:55:26,"448","19.8","47","979"
31/10/2021 15:00:26,"444","19.8","47","979"
31/10/2021 15:05:26,"448","19.8","47","979"
31/10/2021 15:10:26,"442","19.8","47","979"
31/10/2021 15:15:26,"450","19.8","47","979"
31/10/2021 15:20:26,"455","19.8","47","979"
31/10/2021 15:25:26,"451","19.8","47","979"
31/10/2021 15:30:26,"452","19.8","47","979"
31/10/2021 15:35:26,"451","19.8","47","979"
31/10/2021 15:40:26,"443","19.8","47","979"
31/10/2021 15:45:26,"446","19.8","47","979"
31/10/2021 15:50:26,"436","19.8","47","979"
31/10/2021 15:55:26,"444","19.8","47","979"
31/10/2021 16:00:26,"443","19.8","47","979"
31/10/2021 16:05:26,"453","19.8","47","979"
31/10/2021 16:10:26,"448","19.8","47","979"
31/10/2021 16:15:26,"449","19.8","47","979"
31/10/2021 16:20:26,"450","19.8","47","979"
31/10/2021 16:25:26,"443","19.8","47","978"
31/10/2021 16:30:26,"448","19.8","47","978"
31/10/2021 16:35:26,"461","19.8","47","978"
31/10/2021 16:40:26,"447","19.8","47","978"
31/10/2021 16:45:26,"451","19.8","47","978"
31/10/2021 16:50:26,"433","19.8","47","978"
31/10/2021 16:55:26,"445","19.8","47","978"
31/10/2021 17:00:26,"433","19.8","47","978"
31/10/2021 17:05:26,"446","19.8","47","978"
31/10/2021 17:10:26,"445","19.8","47","978"
31/10/2021 17:15:26,"442","19.8","47","978"
31/10/2021 17:20:26,"447","19.8","47","978"
31/10/2021 17:25:26,"442","19.8","47","978"
31/10/2021 17:30:26,"436","19.8","47","978"
31/10/2021 17:35:26,"451","19.8","47","978"
31/10/2021 17:40:26,"447","19.8","47","978"
31/10/2021 17:45:26,"446","19.8","47","978"
31/10/2021 17:50:26,"450","19.8","47","978"
31/10/2021 17:55:26,"441","19.8","47","978"
31/10/2021 18:00:26,"452","19.8","47","978"
31/10/2021 18:05:26,"441","19.8","47","978"
31/10/2021 18:10:26,"452","19.8","47","978"
31/10/2021 18:15:26,"435","19.8","47","978"
31/10/2021 18:20:26,"438","19.8","47","978"
31/10/2021 18:25:26,"443","19.8","47","978"
31/10/2021 18:30:26,"447","19.7","47","978"
31/10/2021 18:35:26,"456","19.8","47","978"
31/10/2021 18:40:26,"455","19.8","47","978"
31/10/2021 18:45:26,"451","19.8","47","978"
31/10/2021 18:50:26,"447","19.8","47","978"
31/10/2021 18:55:26,"451","19.8","47","978"
31/10/2021 19:00:26,"452","19.7","47","978"
31/10/2021 19:05:26,"439","19.8","47","978"
31/10/2021 19:10:26,"439","19.8","47","978"
31/10/2021 19:15:26,"452","19.8","47","978"
31/10/2021 19:20:26,"453","19.8","47","978"
31/10/2021 19:25:26,"440","19.8","47","978"
31/10/2021 19:30:26,"449","19.8","47","978"
31/10/2021 19:35:26,"435","19.8","47","978"
31/10/2021 19:40:26,"447","19.7","47","978"
31/10/2021 19:45:26,"451","19.8","47","977"
31/10/2021 19:50:26,"440","19.8","47","977"
31/10/2021 19:55:26,"441","19.7","47","977"
31/10/2021 20:00:26,"445","19.7","47","977"
31/10/2021 20:05:26,"452","19.8","47","977"
31/10/2021 20:10:26,"448","19.7","47","977"
31/10/2021 20:15:26,"445","19.8","47","977"
31/10/2021 20:20:26,"446","19.7","47","977"
31/10/2021 20:25:26,"455","19.7","47","977"
31/10/2021 20:30:26,"433","19.7","47","977"
31/10/2021 20:35:26,"444","19.7","47","977"
31/10/2021 20:40:26,"449","19.8","47","977"
31/10/2021 20:45:26,"448","19.8","47","977"
31/10/2021 20:50:26,"457","19.7","47","978"
31/10/2021 20:55:26,"449","19.7","47","977"
31/10/2021 21:00:26,"450","19.7","47","978"
31/10/2021 21:05:26,"439","19.7","47","978"
31/10/2021 21:10:26,"449","19.7","47","978"
31/10/2021 21:15:26,"454","19.7","47","978"
31/10/2021 21:20:26,"453","19.7","47","978"
31/10/2021 21:25:26,"456","19.7","47","978"
31/10/2021 21:30:26,"459","19.7","47","978"
31/10/2021 21:35:26,"447","19.7","47","978"
31/10/2021 21:40:26,"451","19.7","47","978"
31/10/2021 21:45:26,"453","19.7","47","978"
31/10/2021 21:50:26,"458","19.7","47","978"
31/10/2021 21:55:26,"446","19.7","47","978"
31/10/2021 22:00:26,"451","19.7","47","978"
31/10/2021 22:05:26,"446","19.7","47","978"
31/10/2021 22:10:26,"445","19.7","47","978"
31/10/2021 22:15:26,"458","19.7","47","978"
31/10/2021 22:20:26,"452","19.7","47","978"
31/10/2021 22:25:26,"449","19.7","47","978"
31/10/2021 22:30:26,"450","19.7","47","978"
31/10/2021 22:35:26,"445","19.7","47","978"
31/10/2021 22:40:26,"442","19.7","47","978"
31/10/2021 22:45:26,"453","19.7","47","978"
31/10/2021 22:50:26,"455","19.7","47","978"
31/10/2021 22:55:26,"446","19.6","47","978"
31/10/2021 23:00:26,"452","19.7","47","978"
31/10/2021 23:05:26,"454","19.7","47","978"
31/10/2021 23:10:26,"451","19.7","47","978"
31/10/2021 23:15:26,"443","19.6","47","978"
31/10/2021 23:20:26,"447","19.6","47","978"
31/10/2021 23:25:26,"453","19.6","47","978"
31/10/2021 23:30:26,"451","19.6","47","978"
31/10/2021 23:35:26,"453","19.7","47","978"
31/10/2021 23:40:26,"455","19.6","47","978"
31/10/2021 23:45:26,"439","19.6","47","978"
31/10/2021 23:50:26,"450","19.6","47","978"
31/10/2021 23:55:26,"449","19.6","47","978"
01/11/2021 00:00:26,"450","19.6","46","978"
01/11/2021 00:05:26,"447","19.6","46","978"
01/11/2021 00:10:26,"451","19.6","46","978"
01/11/2021 00:15:26,"451","19.6","46","978"
01/11/2021 00:20:26,"454","19.6","46","978"
01/11/2021 00:25:26,"451","19.6","46","978"
01/11/2021 00:30:26,"449","19.6","46","978"
01/11/2021 00:35:26,"447","19.6","46","978"
01/11/2021 00:40:26,"441","19.6","46","978"
01/11/2021 00:45:26,"442","19.6","46","978"
01/11/2021 00:50:26,"453","19.6","46","978"
01/11/2021 00:55:26,"442","19.6","46","978"
01/11/2021 01:00:26,"450","19.6","46","978"
01/11/2021 01:05:26,"460","19.6","46","978"
01/11/2021 01:10:26,"447","19.6","46","978"
01/11/2021 01:15:26,"456","19.6","46","978"
01/11/2021 01:20:26,"436","19.6","46","978"
01/11/2021 01:25:26,"436","19.6","46","978"
01/11/2021 01:30:26,"449","19.6","46","978"
01/11/2021 01:35:26,"447","19.6","46","978"
01/11/2021 01:40:26,"440","19.6","46","978"
01/11/2021 01:45:26,"442","19.6","46","978"
01/11/2021 01:50:26,"441","19.6","46","978"
01/11/2021 01:55:26,"437","19.6","46","978"
01/11/2021 02:00:26,"447","19.6","46","978"
01/11/2021 02:05:26,"441","19.6","46","978"
01/11/2021 02:10:26,"438","19.6","46","977"
01/11/2021 02:15:26,"432","19.6","46","977"
01/11/2021 02:20:26,"445","19.6","46","977"
01/11/2021 02:25:26,"445","19.6","46","977"
01/11/2021 02:30:26,"444","19.6","46","977"
01/11/2021 02:35:26,"448","19.6","46","977"
01/11/2021 02:40:26,"443","19.6","46","977"
01/11/2021 02:45:26,"441","19.6","46","977"
01/11/2021 02:50:26,"445","19.6","46","977"
01/11/2021 02:55:26,"441","19.6","46","977"
01/11/2021 03:00:26,"439","19.6","46","977"
01/11/2021 03:05:26,"442","19.6","46","977"
01/11/2021 03:10:26,"437","19.6","46","977"
01/11/2021 03:15:26,"442","19.6","46","977"
01/11/2021 03:20:26,"432","19.6","46","977"
01/11/2021 03:25:26,"443","19.6","46","977"
01/11/2021 03:30:26,"450","19.6","46","977"
01/11/2021 03:35:26,"449","19.6","46","977"
01/11/2021 03:40:26,"451","19.6","46","977"
01/11/2021 03:45:26,"453","19.6","46","977"
01/11/2021 03:50:26,"444","19.6","46","977"
01/11/2021 03:55:26,"443","19.6","46","977"
01/11/2021 04:00:26,"438","19.6","46","977"
01/11/2021 04:05:26,"447","19.6","46","977"
01/11/2021 04:10:26,"447","19.6","46","977"
01/11/2021 04:15:26,"444","19.6","46","977"
01/11/2021 04:20:26,"448","19.6","46","977"
01/11/2021 04:25:26,"443","19.5","46","977"
01/11/2021 04:30:26,"452","19.6","46","977"
01/11/2021 04:35:26,"444","19.6","46","977"
01/11/2021 04:40:26,"442","19.6","46","977"
01/11/2021 04:45:26,"454","19.6","46","977"
01/11/2021 04:50:26,"454","19.5","46","977"
01/11/2021 04:55:26,"439","19.5","46","977"
01/11/2021 05:00:26,"439","19.6","46","977"
01/11/2021 05:05:26,"446","19.5","46","977"
01/11/2021 05:10:26,"439","19.6","46","977"
01/11/2021 05:15:26,"443","19.6","46","977"
01/11/2021 05:20:26,"431","19.5","46","977"
01/11/2021 05:25:26,"442","19.5","46","977"
01/11/2021 05:30:26,"439","19.5","46","977"
01/11/2021 05:35:26,"445","19.5","46","977"
01/11/2021 05:40:26,"440","19.6","46","977"
01/11/2021 05:45:26,"430","19.5","46","977"
01/11/2021 05:50:26,"446","19.5","46","977"
01/11/2021 05:55:26,"442","19.6","46","977"
01/11/2021 06:00:26,"446","19.5","46","977"
01/11/2021 06:05:26,"446","19.5","46","977"
01/11/2021 06:10:26,"439","19.6","46","977"
01/11/2021 06:15:26,"453","19.7","46","977"
01/11/2021 06:20:26,"437","19.8","45","978"
01/11/2021 06:25:26,"458","19.9","45","978"
01/11/2021 06:30:26,"466","19.9","45","978"
01/11/2021 06:35:26,"471","20.0","45","978"
01/11/2021 06:40:26,"472","20.0","45","978"
01/11/2021 06:45:26,"467","20.1","45","978"
01/11/2021 06:50:26,"467","20.1","45","978"
01/11/2021 06:55:26,"470","20.2","44","978"
01/11/2021 07:00:26,"468","20.2","44","978"
01/11/2021 07:05:26,"459","20.3","44","978"
01/11/2021 07:10:26,"454","20.4","44","978"
01/11/2021 07:15:26,"463","20.4","44","978"
01/11/2021 07:20:26,"466","20.4","44","978"
01/11/2021 07:25:26,"464","20.4","44","978"
01/11/2021 07:30:26,"462","20.5","44","978"
01/11/2021 07:35:26,"453","20.5","44","979"
01/11/2021 07:40:26,"465","20.5","44","979"
01/11/2021 07:45:26,"456","20.5","44","979"
01/11/2021 07:50:26,"459","20.5","44","979"
01/11/2021 07:55:26,"463","20.5","44","979"
01/11/2021 08:00:26,"461","20.6","44","979"
01/11/2021 08:05:26,"455","20.6","43","979"
01/11/2021 08:10:26,"457","20.6","43","979"
01/11/2021 08:15:26,"461","20.6","43","979"
01/11/2021 08:20:26,"472","20.6","43","979"
01/11/2021 08:25:26,"485","20.6","43","980"
01/11/2021 08:30:26,"502","20.6","43","980"
01/11/2021 08:35:26,"538","20.5","43","980"
01/11/2021 08:40:26,"588","20.4","43","980"
01/11/2021 08:45:26,"646","20.2","43","980"
01/11/2021 08:50:26,"576","20.1","43","980"
01/11/2021 08:55:26,"576","20.1","43","980"
01/11/2021 09:00:26,"523","20.1","43","981"
01/11/2021 09:05:26,"553","20.0","43","981"
01/11/2021 09:10:26,"558","20.1","43","981"
01/11/2021 09:15:26,"543","20.1","43","981"
01/11/2021 09:20:26,"555","20.0","43","981"
01/11/2021 09:25:26,"535","20.0","43","981"
01/11/2021 09:30:26,"574","20.1","43","981"
01/11/2021 09:35:26,"518","20.0","42","981"
01/11/2021 09:40:26,"572","19.9","43","981"
01/11/2021 09:45:26,"659","20.0","43","981"
01/11/2021 09:50:26,"700","20.1","43","981"
01/11/2021 09:55:26,"734","20.1","44","982"
01/11/2021 10:00:26,"741","20.1","44","982"
01/11/2021 10:05:26,"752","20.2","44","982"
01/11/2021 10:10:26,"847","20.2","44","982"
01/11/2021 10:15:26,"879","20.3","44","982"
01/11/2021 10:20:26,"897","20.3","45","982"
01/11/2021 10:25:26,"931","20.4","45","982"
01/11/2021 10:30:26,"988","20.4","45","983"
01/11/2021 10:35:26,"980","20.5","45","983"
01/11/2021 10:40:26,"1039","20.5","45","983"
01/11/2021 10:45:26,"1023","20.5","45","983"
01/11/2021 10:50:26,"981","20.5","45","983"
01/11/2021 10:55:26,"908","20.5","45","983"
01/11/2021 11:00:26,"968","20.6","45","983"
01/11/2021 11:05:26,"1008","20.7","45","984"
01/11/2021 11:10:26,"1074","20.8","45","984"
01/11/2021 11:15:26,"1117","20.9","45","984"
01/11/2021 11:20:26,"1137","20.9","45","984"
01/11/2021 11:25:26,"1165","21.0","45","984"
01/11/2021 11:30:26,"1231","21.0","45","984"
01/11/2021 11:35:26,"1259","21.0","46","984"
01/11/2021 11:40:26,"1309","21.0","46","984"
01/11/2021 11:45:26,"1336","21.1","46","984"
01/11/2021 11:50:26,"1348","21.1","46","984"
01/11/2021 11:55:26,"1300","21.1","46","984"
01/11/2021 12:00:26,"1279","21.1","46","985"
01/11/2021 12:05:26,"1230","21.1","45","985"
01/11/2021 12:10:26,"1198","21.0","45","985"
01/11/2021 12:15:26,"1155","21.1","45","985"
01/11/2021 12:20:26,"1129","21.1","45","985"
01/11/2021 12:25:26,"1110","21.0","45","985"
01/11/2021 12:30:26,"1090","21.0","45","985"
01/11/2021 12:35:26,"1059","21.1","44","985"
01/11/2021 12:40:26,"1025","21.0","44","985"
01/11/2021 12:45:26,"987","21.1","44","985"
01/11/2021 12:50:26,"986","21.0","44","985"
01/11/2021 12:55:26,"956","21.0","44","986"
01/11/2021 13:00:26,"949","21.0","44","986"
01/11/2021 13:05:26,"937","21.0","43","986"
01/11/2021 13:10:26,"943","21.0","43","986"
01/11/2021 13:15:26,"911","21.0","43","986"
01/11/2021 13:20:26,"887","21.0","43","986"
01/11/2021 13:25:26,"928","21.0","43","986"
01/11/2021 13:30:26,"976","21.0","43","986"
01/11/2021 13:35:26,"991","21.1","43","986"
01/11/2021 13:40:26,"945","21.0","43","986"
01/11/2021 13:45:26,"920","21.0","43","986"
01/11/2021 13:50:26,"898","21.0","43","986"
01/11/2021 13:55:26,"897","21.0","43","986"
01/11/2021 14:00:26,"911","21.0","43","986"
01/11/2021 14:05:26,"908","21.0","43","986"
01/11/2021 14:10:26,"896","21.0","43","986"
01/11/2021 14:15:26,"858","21.0","43","986"
01/11/2021 14:20:26,"930","21.0","43","987"
01/11/2021 14:25:26,"935","21.0","43","987"
01/11/2021 14:30:26,"1001","21.0","43","987"
01/11/2021 14:35:26,"1091","21.1","43","987"
01/11/2021 14:40:26,"1160","21.2","44","987"
01/11/2021 14:45:26,"1207","21.2","44","987"
01/11/2021 14:50:26,"1243","21.4","44","987"
01/11/2021 14:55:26,"1292","21.4","44","987"
01/11/2021 15:00:26,"1357","21.5","44","987"
01/11/2021 15:05:26,"1384","21.5","45","987"
01/11/2021 15:10:26,"1406","21.5","45","987"
01/11/2021 15:15:26,"1455","21.5","45","987"
01/11/2021 15:20:26,"1318","21.9","45","987"
01/11/2021 15:25:26,"1280","21.9","44","988"
01/11/2021 15:30:26,"1251","22.0","44","988"
01/11/2021 15:35:26,"1214","22.0","44","988"
01/11/2021 15:40:26,"1227","22.0","43","988"
01/11/2021 15:45:26,"1218","22.1","43","988"
01/11/2021 15:50:26,"1192","22.1","43","988"
01/11/2021 15:55:26,"1169","22.1","43","988"
01/11/2021 16:00:26,"1152","22.1","43","988"
01/11/2021 16:05:26,"1120","22.1","43","988"
01/11/2021 16:10:26,"1098","22.1","42","988"
01/11/2021 16:15:26,"1101","22.1","42","989"
01/11/2021 16:20:26,"1066","22.1","42","989"
01/11/2021 16:25:26,"1046","22.1","42","989"
01/11/2021 16:30:26,"1021","22.1","42","989"
01/11/2021 16:35:26,"1013","22.1","42","989"
01/11/2021 16:40:26,"1007","22.1","42","989"
01/11/2021 16:45:26,"993","22.1","42","989"
01/11/2021 16:50:26,"996","22.0","42","989"
01/11/2021 16:55:26,"976","22.0","42","989"
01/11/2021 17:00:26,"965","22.1","41","989"
01/11/2021 17:05:26,"958","22.0","41","989"
01/11/2021 17:10:26,"939","22.0","41","989"
01/11/2021 17:15:26,"928","22.0","41","989"
01/11/2021 17:20:26,"917","22.0","41","989"
01/11/2021 17:25:26,"917","22.0","41","990"
01/11/2021 17:30:26,"915","22.0","41","990"
01/11/2021 17:35:26,"893","22.0","41","990"
01/11/2021 17:40:26,"907","22.0","41","990"
01/11/2021 17:45:26,"899","22.0","41","990"
01/11/2021 17:50:26,"880","22.0","41","990"
01/11/2021 17:55:26,"880","22.0","41","990"
01/11/2021 18:00:26,"864","22.0","41","990"
01/11/2021 18:05:26,"847","22.0","41","990"
01/11/2021 18:10:26,"839","22.0","41","990"
01/11/2021 18:15:26,"823","22.0","41","990"
01/11/2021 18:20:26,"823","22.0","41","990"
01/11/2021 18:25:26,"790","22.0","40","990"
01/11/2021 18:30:26,"791","22.0","40","990"
01/11/2021 18:35:26,"787","22.0","40","990"
01/11/2021 18:40:26,"774","22.0","40","990"
01/11/2021 18:45:26,"754","21.9","40","991"
01/11/2021 18:50:26,"757","21.9","40","991"
01/11/2021 18:55:26,"736","21.9","40","991"
01/11/2021 19:00:26,"733","21.9","40","991"
01/11/2021 19:05:26,"722","21.9","40","991"
01/11/2021 19:10:26,"719","21.9","40","991"
01/11/2021 19:15:26,"714","21.8","40","991"
01/11/2021 19:20:26,"685","21.8","40","991"
01/11/2021 19:25:26,"718","21.8","40","991"
01/11/2021 19:30:26,"687","21.8","40","991"
01/11/2021 19:35:26,"679","21.8","40","991"
01/11/2021 19:40:26,"677","21.8","40","991"
01/11/2021 19:45:26,"678","21.8","40","991"
01/11/2021 19:50:26,"675","21.8","40","991"
01/11/2021 19:55:26,"669","21.7","40","991"
01/11/2021 20:00:26,"667","21.7","40","991"
01/11/2021 20:05:26,"652","21.6","40","991"
01/11/2021 20:10:26,"657","21.6","40","991"
01/11/2021 20:15:26,"645","21.6","40","991"
01/11/2021 20:20:26,"640","21.6","40","991"
01/11/2021 20:25:26,"635","21.6","40","991"
01/11/2021 20:30:26,"645","21.6","40","991"
01/11/2021 20:35:26,"615","21.6","40","992"
01/11/2021 20:40:26,"619","21.6","40","992"
01/11/2021 20:45:26,"629","21.6","40","992"
01/11/2021 20:50:26,"599","21.6","40","992"
01/11/2021 20:55:26,"609","21.6","40","992"
01/11/2021 21:00:26,"605","21.6","40","992"
01/11/2021 21:05:26,"592","21.6","39","992"
01/11/2021 21:10:26,"597","21.6","39","992"
01/11/2021 21:15:26,"585","21.5","39","992"
01/11/2021 21:20:26,"568","21.5","39","992"
01/11/2021 21:25:26,"571","21.5","39","992"
01/11/2021 21:30:26,"577","21.5","39","992"
01/11/2021 21:35:26,"569","21.5","39","992"
01/11/2021 21:40:26,"579","21.5","39","992"
01/11/2021 21:45:26,"550","21.5","39","992"
01/11/2021 21:50:26,"564","21.5","39","992"
01/11/2021 21:55:26,"555","21.5","39","992"
01/11/2021 22:00:26,"554","21.5","39","992"
01/11/2021 22:05:26,"545","21.5","39","992"
01/11/2021 22:10:26,"550","21.5","39","992"
01/11/2021 22:15:26,"548","21.5","39","992"
01/11/2021 22:20:26,"551","21.5","39","992"
01/11/2021 22:25:26,"537","21.5","39","992"
01/11/2021 22:30:26,"532","21.5","39","992"
01/11/2021 22:35:26,"542","21.5","39","992"
01/11/2021 22:40:26,"533","21.5","39","992"
01/11/2021 22:45:26,"527","21.4","39","993"
01/11/2021 22:50:26,"525","21.4","39","993"
01/11/2021 22:55:26,"516","21.4","39","993"
01/11/2021 23:00:26,"521","21.4","39","993"
01/11/2021 23:05:26,"518","21.4","39","993"
01/11/2021 23:10:26,"513","21.4","39","993"
01/11/2021 23:15:26,"514","21.4","39","993"
01/11/2021 23:20:26,"516","21.4","39","993"
01/11/2021 23:25:26,"507","21.4","39","993"
01/11/2021 23:30:26,"506","21.4","39","993"
01/11/2021 23:35:26,"504","21.4","39","993"
01/11/2021 23:40:26,"508","21.4","39","993"
01/11/2021 23:45:26,"498","21.4","38","993"
01/11/2021 23:50:26,"500","21.4","38","993"
01/11/2021 23:55:26,"494","21.4","38","993"
02/11/2021 00:00:26,"493","21.4","38","993"
02/11/2021 00:05:26,"494","21.4","38","993"
02/11/2021 00:10:26,"479","21.4","38","993"
02/11/2021 00:15:26,"487","21.4","38","993"
02/11/2021 00:20:26,"489","21.4","38","993"
02/11/2021 00:25:26,"485","21.3","38","993"
02/11/2021 00:30:26,"474","21.3","38","993"
02/11/2021 00:35:26,"477","21.3","38","993"
02/11/2021 00:40:26,"478","21.3","38","993"
02/11/2021 00:45:26,"476","21.3","38","993"
02/11/2021 00:50:26,"473","21.3","38","993"
02/11/2021 00:55:26,"471","21.3","38","993"
02/11/2021 01:00:26,"467","21.2","38","993"
02/11/2021 01:05:26,"468","21.3","38","993"
02/11/2021 01:10:26,"470","21.3","38","993"
02/11/2021 01:15:26,"463","21.2","38","993"
02/11/2021 01:20:26,"463","21.2","38","993"
02/11/2021 01:25:26,"466","21.2","38","993"
02/11/2021 01:30:26,"462","21.2","38","993"
02/11/2021 01:35:26,"464","21.2","38","993"
02/11/2021 01:40:26,"470","21.2","38","993"
02/11/2021 01:45:26,"471","21.2","38","993"
02/11/2021 01:50:26,"461","21.2","38","993"
02/11/2021 01:55:26,"464","21.2","38","993"
02/11/2021 02:00:26,"451","21.2","38","993"
02/11/2021 02:05:26,"450","21.2","38","993"
02/11/2021 02:10:26,"462","21.2","38","993"
02/11/2021 02:15:26,"460","21.2","38","993"
02/11/2021 02:20:26,"468","21.2","38","993"
02/11/2021 02:25:26,"455","21.2","38","993"
02/11/2021 02:30:26,"455","21.2","38","993"
02/11/2021 02:35:26,"458","21.2","38","993"
02/11/2021 02:40:26,"450","21.2","38","994"
02/11/2021 02:45:26,"453","21.2","38","994"
02/11/2021 02:50:26,"465","21.2","38","994"
02/11/2021 02:55:26,"462","21.2","38","994"
02/11/2021 03:00:26,"452","21.2","38","994"
02/11/2021 03:05:26,"452","21.2","38","994"
02/11/2021 03:10:26,"454","21.2","38","994"
02/11/2021 03:15:26,"451","21.2","38","994"
02/11/2021 03:20:26,"451","21.2","38","994"
02/11/2021 03:25:26,"454","21.1","38","994"
02/11/2021 03:30:26,"455","21.1","38","994"
02/11/2021 03:35:26,"441","21.1","38","994"
02/11/2021 03:40:26,"444","21.1","38","994"
02/11/2021 03:45:26,"448","21.1","38","994"
02/11/2021 03:50:26,"445","21.1","38","994"
02/11/2021 03:55:26,"436","21.1","38","994"
02/11/2021 04:00:26,"433","21.1","38","994"
02/11/2021 04:05:26,"448","21.1","38","994"
02/11/2021 04:10:26,"434","21.1","38","994"
02/11/2021 04:15:26,"436","21.1","38","994"
02/11/2021 04:20:26,"440","21.1","38","994"
02/11/2021 04:25:26,"440","21.1","38","994"
02/11/2021 04:30:26,"429","21.1","38","994"
02/11/2021 04:35:26,"437","21.0","38","994"
02/11/2021 04:40:26,"443","21.1","38","994"
02/11/2021 04:45:26,"441","21.1","38","994"
02/11/2021 04:50:26,"437","21.0","38","994"
02/11/2021 04:55:26,"442","21.0","38","994"
02/11/2021 05:00:26,"440","21.0","38","995"
02/11/2021 05:05:26,"428","21.0","38","995"
02/11/2021 05:10:26,"435","21.0","38","995"
02/11/2021 05:15:26,"437","21.0","38","995"
02/11/2021 05:20:26,"436","21.0","38","995"
02/11/2021 05:25:26,"435","21.0","38","995"
02/11/2021 05:30:26,"442","21.0","38","995"
02/11/2021 05:35:26,"439","21.0","38","995"
02/11/2021 05:40:26,"445","21.0","38","995"
02/11/2021 05:45:26,"429","21.0","38","995"
02/11/2021 05:50:26,"435","21.0","38","995"
02/11/2021 05:55:26,"434","21.0","38","995"
02/11/2021 06:00:26,"424","21.0","38","995"
02/11/2021 06:05:26,"436","21.0","38","995"
02/11/2021 06:10:26,"429","21.0","38","995"
02/11/2021 06:15:26,"445","21.1","37","995"
02/11/2021 06:20:26,"448","21.1","37","995"
02/11/2021 06:25:26,"464","21.2","37","995"
02/11/2021 06:30:26,"458","21.3","38","995"
02/11/2021 06:35:26,"469","21.4","38","995"
02/11/2021 06:40:26,"466","21.4","38","995"
02/11/2021 06:45:26,"469","21.4","38","995"
02/11/2021 06:50:26,"480","21.5","38","995"
02/11/2021 06:55:26,"472","21.5","38","996"
02/11/2021 07:00:26,"482","21.5","38","996"
02/11/2021 07:05:26,"469","21.5","38","996"
02/11/2021 07:10:26,"480","21.6","38","996"
02/11/2021 07:15:26,"485","21.6","38","996"
02/11/2021 07:20:26,"477","21.6","38","996"
02/11/2021 07:25:26,"490","21.6","38","996"
02/11/2021 07:30:26,"486","21.7","38","996"
02/11/2021 07:35:26,"488","21.7","38","996"
02/11/2021 07:40:26,"501","21.7","38","996"
02/11/2021 07:45:26,"495","21.8","38","996"
02/11/2021 07:50:26,"492","21.8","38","996"
02/11/2021 07:55:26,"492","21.8","38","996"
02/11/2021 08:00:26,"504","21.8","38","996"
02/11/2021 08:05:26,"498","21.8","38","996"
02/11/2021 08:10:26,"511","21.8","38","996"
02/11/2021 08:15:26,"500","21.8","38","996"
02/11/2021 08:20:26,"506","21.8","38","996"
02/11/2021 08:25:26,"522","21.8","38","996"
02/11/2021 08:30:26,"518","21.9","38","996"
02/11/2021 08:35:26,"570","21.9","39","996"
02/11/2021 08:40:26,"597","21.9","39","996"
02/11/2021 08:45:26,"585","21.9","39","997"
02/11/2021 08:50:26,"667","22.0","39","997"
02/11/2021 08:55:26,"774","22.0","40","997"
02/11/2021 09:00:26,"825","22.1","40","997"
02/11/2021 09:05:26,"853","22.2","40","997"
02/11/2021 09:10:26,"956","22.2","41","997"
02/11/2021 09:15:26,"1004","22.3","41","997"
02/11/2021 09:20:26,"1055","22.4","41","997"
02/11/2021 09:25:26,"1129","22.5","42","997"
02/11/2021 09:30:26,"1161","22.5","42","997"
02/11/2021 09:35:26,"1172","22.5","42","997"
02/11/2021 09:40:26,"1175","22.5","42","997"
02/11/2021 09:45:26,"1160","22.5","42","997"
02/11/2021 09:50:26,"996","22.4","41","997"
02/11/2021 09:55:26,"940","22.2","41","997"
02/11/2021 10:00:26,"870","22.2","41","997"
02/11/2021 10:05:26,"819","22.1","40","997"
02/11/2021 10:10:26,"773","22.1","40","997"
02/11/2021 10:15:26,"728","22.1","40","997"
02/11/2021 10:20:26,"712","22.0","40","997"
02/11/2021 10:25:26,"737","22.0","40","997"
02/11/2021 10:30:26,"678","22.0","39","997"
02/11/2021 10:35:26,"659","21.9","39","998"
02/11/2021 10:40:26,"603","21.9","39","998"
02/11/2021 10:45:26,"567","21.9","39","998"
02/11/2021 10:50:26,"586","21.8","39","998"
02/11/2021 10:55:26,"638","21.8","39","998"
02/11/2021 11:00:26,"674","21.8","39","998"
02/11/2021 11:05:26,"694","21.8","39","998"
02/11/2021 11:10:26,"699","21.9","39","998"
02/11/2021 11:15:26,"739","21.9","39","998"
02/11/2021 11:20:26,"739","21.9","39","998"
02/11/2021 11:25:26,"773","21.9","39","998"
02/11/2021 11:30:26,"809","22.0","39","998"
02/11/2021 11:35:26,"824","22.0","39","998"
02/11/2021 11:40:26,"823","22.0","39","998"
